Class,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
0,-1.857698,-2.130168,-1.602806,-1.258764,-2.110078,-4.605006,3.592972,3.727324,4.828507,3.467409,-0.823062,-1.211051,0.787905,-0.805484
0,0.511667,-0.85822,2.508111,0.41624,-3.144713,-3.361937,1.109345,1.841374,3.058075,1.792405,-1.709534,-3.384538,0.653553,0.56817
0,1.218584,-0.47651,3.943291,1.154547,-1.164592,0.127446,-0.191483,0.442608,0.354714,-0.640997,-1.120646,-4.921423,0.31579,0.95867
0,-0.187716,-0.283143,2.190438,1.291411,2.519412,0.836874,-2.196716,-1.717068,-1.582716,-1.999583,-0.535524,-0.064665,0.64853,1.081721
0,-0.873287,0.815529,0.224129,1.271321,3.857909,-0.317045,-5.034429,-4.171815,-1.720834,-1.74218,-0.141258,5.546724,0.974993,1.310245
0,0.296955,1.933035,-0.509156,0.718845,1.909178,0.241708,-5.806639,-4.554781,-0.941091,-0.662342,1.045308,4.486977,0.71759,1.124412
0,0.711312,1.108089,-1.443341,-0.602072,-0.399917,1.468454,-3.87172,-2.230618,-0.863242,0.417495,1.820029,2.757981,0.686199,0.442608
0,-1.484777,-1.64173,-3.271532,-2.057342,-1.141991,1.015173,-1.653031,0.565659,-1.231141,0.873287,-0.015695,9.249563,1.085488,-0.290677
0,-3.721045,-3.585438,-3.859164,-2.52569,-0.964948,1.211051,0.379827,1.644241,-0.554359,-0.212828,-2.92749,15.96088,0.210317,-1.054097
0,-2.536991,-2.380038,-1.386838,-1.329079,-0.241708,4.286077,3.728579,1.242441,0.703778,-2.631163,-2.902378,7.805594,-2.503089,-1.853931
0,1.0993,0.924768,2.162814,0.887099,1.406928,6.111756,6.551225,0.76907,0.481532,-3.655753,0.053364,-10.950936,-3.978449,-1.860209
0,3.181127,3.284088,3.156014,2.420218,2.863453,2.187927,4.761959,0.256775,-1.104322,-1.000106,1.755992,-20.125789,-1.253742,-0.384849
0,2.462909,3.374493,1.314012,2.229363,2.135191,-4.203205,-0.654809,-1.281366,-1.590249,3.15727,1.003872,-13.187204,3.540235,1.699489
0,1.408184,2.165326,-0.163859,0.954903,-0.736424,-6.832485,-3.67961,-2.913678,-0.260542,4.46312,1.226118,-3.737369,5.384749,2.720312
0,1.381816,0.344669,0.42754,-0.281888,-3.477454,-5.392283,-1.892855,-1.693211,1.027729,2.398872,3.408395,-1.109345,2.839596,2.019673
0,0.62844,-2.159048,1.203517,-1.149525,-4.002305,-3.251442,0.8984,2.752958,1.46092,0.170137,3.477454,0.745214,-0.995083,0.220362
0,-1.704511,-4.07262,0.477765,-1.511145,-2.082454,-0.995083,1.764781,5.986193,1.999583,-0.805484,-0.40745,6.188349,-3.262742,-1.575182
0,-3.045519,-3.314223,-0.482788,-0.964948,0.441352,1.626662,2.117612,4.279799,2.137702,-1.759759,-3.717279,8.587849,-3.663287,-2.24443
0,-1.34038,-0.38736,-0.241708,0.118657,1.148269,2.359948,2.496811,0.230407,0.121168,-2.429007,-2.612328,4.547247,-2.660042,-1.352936
0,1.203517,1.801194,0.088522,0.599561,0.212828,0.937324,0.366015,-1.356703,-2.906145,-1.217329,-0.192738,1.319034,-0.846919,-0.010673
0,1.388094,2.196716,-0.673643,0.443864,0.662342,1.390605,-4.250919,-1.067909,-3.311712,0.639741,-0.980015,2.989016,0.318301,0.256775
0,0.024485,2.41394,-1.025218,0.814273,3.051797,4.473165,-6.656697,-2.760492,-0.609606,0.374804,-3.231352,3.134668,0.160092,-0.163859
0,0.16637,2.740402,0.551847,1.523701,2.933768,4.407872,-4.151725,-5.339546,1.62164,-0.966204,-2.166581,-2.047297,0.310767,0.413729
0,1.653031,1.339124,2.122634,0.841897,-1.917968,-1.184682,-0.11489,-3.761225,1.550069,0.05462,1.827563,-5.912111,1.78236,1.720834
0,1.364237,-1.591505,0.83813,-1.233652,-5.632107,-5.59695,1.548814,1.743436,1.314012,2.727846,3.884277,-3.274043,2.450353,1.458409
0,-1.390605,-3.181127,-2.302189,-2.334835,-2.367481,-3.59925,1.718323,4.789582,2.056086,2.917445,2.449097,0.980015,0.87831,-0.610862
0,-3.505078,-2.676365,-3.613062,-1.522446,3.501311,0.234174,2.696455,2.431518,1.370515,0.171393,1.086744,1.364237,-0.038297,-1.5011
0,-2.776815,-2.290888,-1.975726,-0.602072,4.073876,0.58826,3.503822,-1.136969,-2.029718,-1.895366,2.066131,0.019462,2.159048,0.298211
0,-0.743958,-2.228107,0.25552,-0.377315,1.185938,0.451397,2.220573,-2.115101,-5.049497,-2.194205,2.698966,0.026996,3.896833,1.974471
0,0.307,-0.109867,1.325312,0.718845,2.115101,3.395838,0.160092,-1.717068,-4.267242,-2.868476,-0.035785,-0.403684,0.653553,0.726379
0,0.514179,3.20875,1.850164,2.593494,4.838552,5.067076,-0.08601,-1.257509,-0.47651,-3.468665,-4.217017,-2.130168,-4.705456,-1.730879
0,1.169615,3.306689,2.287121,2.268287,0.751492,1.071676,0.97876,0.814273,2.940046,-1.077954,-5.121068,-1.777338,-5.551747,-2.059853
0,2.201739,-0.138747,1.745947,-0.867009,-8.438429,-4.042485,0.81804,4.244641,3.993516,3.253953,-1.650519,1.364237,-1.946847,-0.538035
0,2.524435,-1.663076,0.263053,-2.702733,-10.709855,-4.400339,-0.765304,5.142413,2.814484,4.617562,2.004606,2.764259,-0.009417,0.119912
0,1.806217,1.173382,-0.334624,-0.440097,-2.716545,-2.536991,-1.636707,1.799939,0.412473,1.837608,1.830074,0.522968,-1.381816,-0.33588
0,0.686199,3.564092,0.747725,2.722823,4.712989,-3.095744,-1.433296,-2.308467,-1.689444,-0.774093,-0.833107,-1.354192,-1.177149,0.232918
0,-0.259287,1.493566,1.573926,2.420218,3.845352,-3.503822,-2.298422,-3.65952,-1.948103,-0.36727,-1.487288,-0.374804,2.592238,1.973215
0,-1.011406,-2.035996,0.263053,-0.515434,0.274354,0.475254,-4.607517,-2.710267,-0.210317,0.885844,0.987549,0.736424,5.082143,2.38506
0,-1.695722,-2.66632,-2.019673,-2.160303,0.908445,5.691121,-5.054519,-1.261276,1.88281,0.37606,2.853408,0.150047,2.58596,0.408706
0,-2.047297,-1.106834,-2.75547,-1.42074,3.134668,6.34028,-1.268809,0.113634,2.352414,-1.101811,1.236163,-0.099822,-1.586482,-1.789894
0,-1.531235,-0.063409,-1.747203,-0.299467,2.098778,2.928746,3.837819,0.794183,0.604584,-1.462176,-1.588994,0.705034,-2.342369,-1.934291
0,-0.285655,0.342158,-1.020196,-0.070943,-0.54808,-0.270587,5.576859,0.082243,-1.979493,-0.294444,-1.807473,0.363504,0.358481,-0.446375
0,0.479021,0.620907,-1.444597,-0.33588,-1.272576,-1.959403,4.058809,-0.770326,-3.07691,1.113112,0.309512,-1.036519,2.638696,0.674899
0,-0.113634,-0.239197,-1.671865,-0.693733,-0.765304,-2.441563,3.242652,0.099822,-1.830074,1.041541,1.586482,-0.590772,1.970704,0.403684
0,-1.153292,-2.087477,-0.702522,-1.025218,-0.623418,-0.786649,3.807684,1.748458,-0.092288,-0.959925,1.386838,1.577693,-0.573193,-0.517945
0,-1.040286,-2.687666,0.609606,-0.9097,-0.132468,1.683166,1.993305,1.66182,0.049597,-2.690177,1.865231,2.051064,-1.858953,-0.594539
0,0.348436,-1.251231,1.497333,-0.122423,0.285655,0.663598,-3.279065,-0.098567,-0.579471,-1.386838,2.862198,0.412473,-0.141258,0.78916
0,1.879043,0.811762,2.705245,1.110601,-1.339124,-3.95208,-7.298322,-1.350425,0.220362,1.896622,1.093022,-0.296955,2.170348,2.349903
0,2.852153,2.868476,4.518367,2.612328,-3.245163,-5.98996,-6.292566,-1.355447,1.92299,2.779326,-3.839074,0.312023,0.792927,2.061109
0,2.899866,4.581149,5.121068,3.754947,-0.985038,-2.030974,-2.573404,-0.752747,1.868998,-0.330857,-6.797327,-0.368526,-4.158003,-0.232918
0,1.317779,3.631896,2.948836,3.039241,4.254686,3.414673,0.253008,0.520457,-0.097311,-3.869209,-3.881765,-2.079943,-7.13509,-2.317256
0,-1.366748,-0.725124,-0.48781,0.160092,5.52789,5.198916,2.496811,2.06362,-1.147014,-4.208228,1.290155,-1.820029,-4.593705,-2.388827
0,-2.569637,-3.879254,-2.466676,-2.440308,0.656064,3.969659,4.920167,1.96317,-0.03453,-1.695722,2.539502,-0.000628,0.188972,-1.149525
0,-1.155803,-2.044786,-2.951347,-2.676365,-4.043741,2.375015,4.977926,0.102333,1.452131,1.588994,0.220362,-0.148792,2.629907,-0.325835
0,-0.097311,0.517945,-4.038719,-2.107567,-3.331802,0.844408,1.558859,-0.301978,2.150258,4.36267,-0.119912,-2.181649,3.099511,-0.35597
0,-2.112589,-1.827563,-5.802872,-3.025429,0.006906,-0.391127,-1.140736,2.024696,2.854664,5.358381,2.742913,-2.160303,3.999794,-0.525479
0,-4.378993,-5.493988,-5.603228,-3.903111,0.781627,-0.814273,-0.221618,3.021662,3.152247,3.894322,3.984727,0.824318,4.874965,-0.119912
0,-2.175371,-2.983993,-2.172859,-1.794916,-1.296433,-2.382549,-0.018207,-0.743958,0.75777,1.997072,1.442086,3.25772,4.700433,1.413206
0,3.348125,4.029929,2.064876,2.169093,-2.81574,-6.58136,-4.587427,-6.156958,-4.498277,1.892855,-0.614629,3.127135,4.731824,3.890555
0,6.209695,7.234285,4.018629,4.204461,-1.298944,-8.723456,-8.611706,-7.86712,-9.002205,1.405672,0.715079,1.961914,4.576126,5.178826
0,4.028674,4.980438,3.582927,3.692166,3.011617,-2.980227,-4.431729,-5.225284,-8.999694,-3.039241,1.591505,0.875799,0.234174,2.678876
0,0.371037,2.401383,2.94758,2.914934,6.831229,6.696877,4.641419,-0.807995,-3.944547,-8.823906,-1.620384,-0.504134,-8.491166,-2.612328
0,-1.416973,0.44763,3.341847,2.069898,5.396049,9.592349,7.74658,4.178093,3.678354,-8.915567,-5.26672,-1.285132,-13.719589,-5.845563
0,-1.730879,-3.798894,3.78006,-0.391127,-1.865231,3.371982,2.44533,8.479865,9.604905,-2.357436,-3.977193,-0.128702,-9.311089,-4.124101
0,-1.644241,-7.613484,2.667576,-3.169826,-8.133312,-2.731613,-2.395105,8.668209,9.743024,3.468665,0.560637,1.499844,-0.551847,-0.368526
0,-1.005128,-5.229051,-0.162603,-3.150992,-6.421895,-1.871509,-0.780371,3.544002,4.009839,3.22884,2.531968,1.012662,3.307945,0.986294
0,-0.350947,0.933557,-3.11709,-0.801717,0.927279,2.057342,2.794394,-2.390083,-2.423985,0.240452,1.010151,-1.087999,2.200483,0.008162
0,-0.811762,2.933768,-4.356392,0.36727,5.350847,2.953858,2.845875,-4.378993,-4.514601,-0.249242,-0.122423,-2.459142,2.623629,-0.180182
0,-1.616617,0.353459,-3.57037,-0.364759,3.810195,1.128179,1.354192,-3.354403,-2.816995,1.23993,0.52799,-2.886055,5.220262,0.972482
0,-1.049075,-0.313278,-1.980749,-0.451397,1.103067,-0.51669,1.752225,-2.480488,-0.952392,1.438319,0.764048,-3.12839,4.605006,1.209795
0,0.330857,1.850164,-0.770326,0.649786,0.633463,-2.048553,1.484777,-1.573926,0.107356,0.715079,0.028252,-1.92299,0.413729,0.103589
0,0.642252,1.632941,-0.23543,0.625929,0.080988,-3.841585,-2.968926,0.609606,1.467198,1.777338,0.080988,1.494822,-1.183427,-0.182693
0,0.192738,-1.125668,-0.371037,-0.952392,-2.225596,-3.688399,-8.241296,2.169093,2.292144,4.25343,0.806739,4.01235,1.905411,0.96997
0,0.718845,-1.074187,-0.957414,-1.612851,-3.577904,-0.761537,-8.055464,1.03903,0.963692,4.872454,0.414984,2.499322,4.07262,1.46092
0,2.06362,2.102544,-0.850686,-0.349692,-2.378782,1.595272,-2.677621,-0.850686,-1.329079,2.288377,-0.543058,-0.771582,1.361726,0.338391
0,2.651253,3.064353,1.143247,1.032752,-1.271321,0.772837,1.879043,-0.867009,-2.40515,-1.470965,-0.079732,-1.290155,-2.672598,-0.486555
0,2.084966,0.686199,3.975937,1.435807,-1.526212,-0.846919,3.037985,-0.205295,-2.798161,-4.23334,0.85822,0.84943,-3.544002,0.225385
0,0.750236,-0.874543,4.696666,1.66182,-0.119912,-0.083499,3.844097,-0.951136,-3.592972,-5.635874,-0.188972,1.993305,-2.314745,0.813017
0,-1.266298,-0.48781,2.236896,1.743436,3.641941,1.457153,5.614528,-1.715812,-2.901122,-5.524123,-1.891599,1.272576,-2.00335,-0.176415
0,-2.701478,-0.733913,-0.761537,0.643508,4.577382,0.220362,4.695411,-0.558125,0.839385,-3.164803,-0.559381,0.982527,-2.231874,-1.244952
0,-1.488544,-1.329079,-1.413206,-1.025218,0.00565,-2.536991,-0.723868,0.836874,4.421684,0.633463,2.935024,1.529979,-1.234907,-0.614629
0,1.158314,-0.121168,-0.42754,-1.346658,-3.849119,-1.702,-5.59695,0.392383,3.954592,2.843363,3.34938,0.705034,0.187716,0.451397
0,0.915979,0.951136,-0.59705,-0.477765,-0.682432,3.444808,-4.214506,0.137491,1.350425,1.850164,-0.604584,-1.959403,0.234174,-0.349692
0,-2.776815,-1.164592,-2.44533,-0.492833,5.190127,6.760914,1.599039,2.648741,1.208539,0.131213,-3.733602,-3.93199,-0.589516,-2.403895
0,-4.685366,-3.792616,-3.51889,-1.556347,4.986716,3.683377,5.072098,5.5078,3.000317,0.711312,-2.542013,-3.344358,-0.565659,-2.953858
0,-1.750969,-2.36497,-1.925501,-1.472221,-0.873287,-1.766037,3.540235,4.380249,2.34488,2.47421,-0.634719,-1.302711,0.512923,-1.164592
0,1.988283,1.288899,1.07921,0.329602,-4.210739,-2.843363,0.250497,-0.08601,-1.055353,2.334835,-1.985771,0.00565,1.832585,1.072932
0,2.185416,1.940569,2.539502,1.42074,-2.437796,-0.063409,-1.904156,-3.32929,-2.938791,0.627185,-3.356914,-0.00565,3.145969,2.176626
0,0.615884,-0.263053,1.201006,0.176415,-0.893377,0.590772,-3.324268,-3.675843,-1.750969,0.127446,0.671132,-0.060898,4.137913,2.449097
0,0.666109,-1.027729,-1.041541,-1.543791,-2.033485,-2.177882,-4.204461,-3.407139,-0.67741,0.710056,7.48541,1.007639,3.767504,2.477976
0,1.611595,0.671132,-1.296433,-1.062887,-1.998328,-3.657009,-3.138435,-3.698444,-1.889088,-0.05462,8.370626,2.347391,1.78236,2.010884
0,1.719579,2.64623,0.790416,1.38056,0.646019,-1.955636,-0.569426,-3.127135,-3.648219,-1.665587,1.293922,2.019673,-0.486555,0.953647
0,2.019673,4.104011,2.462909,3.1083,1.890344,-0.698755,0.681177,-1.331591,-3.893066,-1.450875,-5.090933,0.32709,-2.042274,-0.08601
0,2.818251,4.72429,1.46092,2.40515,0.274354,-1.614106,-0.024485,0.064665,-2.583449,-0.072198,-3.507589,0.140002,-3.306689,-0.780371
0,1.532491,2.660042,-0.92979,0.250497,-0.435074,-1.610339,0.037041,0.785394,0.021973,-0.360992,1.655542,2.180393,-4.311189,-1.477243
0,-2.12389,-1.705767,-1.931779,-1.28011,1.086744,0.736424,2.04353,2.482999,3.695933,-1.211051,1.612851,2.671343,-3.835307,-2.241919
0,-4.110289,-4.20195,-1.296433,-1.487288,1.341636,2.648741,3.511356,5.119812,6.533646,0.66862,-3.419695,-1.057864,-1.683166,-2.568381
0,-2.764259,-3.345613,-0.897144,-1.381816,-0.433819,2.962648,2.770537,6.089155,6.202161,3.345613,-5.36717,-5.220262,0.23543,-2.194205
0,-1.727113,-3.113323,-0.879565,-1.660564,-0.366015,3.569115,1.405672,4.111545,3.216284,1.668098,-1.251231,-4.340069,0.625929,-1.26002
0,-2.731613,-5.181338,0.633463,-1.433296,1.959403,3.649475,0.465209,1.144502,0.313278,-3.12839,2.889821,0.4966,0.681177,0.241708
0,-2.092499,-4.851108,3.44983,0.119912,1.72209,0.199017,-1.364237,-0.915979,-1.209795,-4.16177,2.079943,3.291622,1.670609,2.062364
0,1.792405,0.491577,4.164281,1.793661,-1.974471,-4.353881,-3.722301,-2.763003,-2.16407,-0.196505,-0.640997,1.84263,2.676365,3.053053
0,4.301144,5.594438,0.850686,1.698233,-3.395838,-3.726068,-3.384538,-5.242863,-3.145969,2.376271,-0.261798,-0.431307,2.477976,2.288377
0,2.401383,5.475154,-3.582927,0.168882,0.064665,1.329079,0.210317,-6.752125,-3.894322,0.4966,2.553314,-0.83813,1.725857,0.642252
0,-0.083499,2.938791,-4.897566,-0.59705,3.302922,3.090722,2.819506,-5.316945,-4.19316,-1.290155,3.592972,-0.494089,1.346658,-0.220362
0,0.430052,2.356181,-2.717801,0.147536,2.256986,-0.157581,1.811239,-1.708278,-3.427229,0.132468,1.405672,-0.846919,0.575704,-0.258031
0,1.330335,2.167837,-0.111123,0.754003,-0.214084,-1.509889,0.212828,1.718323,-0.57696,1.606572,-1.807473,-1.467198,-1.315267,-0.786649
0,-0.280632,-0.538035,0.825574,-0.021973,-0.807995,1.545047,0.96997,4.04123,3.34938,0.795439,-3.446063,-1.66182,-2.8961,-1.875276
0,-1.934291,-3.634407,0.799205,-1.185938,-1.077954,2.52569,1.698233,5.471387,4.872454,0.274354,-2.501833,-1.071676,-2.319768,-1.917968
0,-0.933557,-3.938269,1.224862,-1.315267,-2.60605,-1.735902,-0.760281,5.271743,2.584705,1.44083,0.121168,0.966204,-0.109867,-0.210317
0,0.533013,-2.719056,2.182904,-0.571937,-3.256464,-5.14618,-4.449308,2.65502,-0.06592,1.540024,2.118868,3.865442,1.567648,1.744691
0,0.043319,-2.030974,2.573404,0.109867,-1.607828,-3.508845,-5.370937,-0.814273,0.468976,-0.312023,1.978238,4.800883,1.5011,2.169093
0,-0.541802,-0.350947,1.375537,0.558125,0.34718,-1.268809,-3.377004,-2.431518,2.511878,-0.825574,0.694989,2.211784,0.1061,0.990061
0,0.632207,3.300411,-1.047819,1.041541,1.310245,-1.88281,-0.921001,-1.907923,2.068643,1.000106,-0.171393,-1.311501,-1.517423,-0.595794
0,1.537513,5.476409,-2.633674,1.354192,2.395105,-1.355447,1.342891,-1.307734,-0.8984,1.413206,-0.952392,-2.562103,-2.280843,-1.528724
0,0.418751,3.319245,-1.730879,1.080466,3.335568,2.991527,3.83154,-1.439574,-3.00785,-1.378049,-2.133935,-2.02344,-1.784871,-1.477243
0,-0.841897,-0.509156,0.231663,0.199017,2.18416,6.453286,5.363403,-1.025218,-2.888566,-3.775037,-2.111334,-1.699489,-0.731402,-0.848175
0,-0.592027,-1.987027,0.204039,-0.924768,-0.35597,5.227796,4.783304,0.147536,-2.267031,-2.780582,0.062153,-1.342891,0.183949,-0.358481
0,-0.253008,-1.315267,-1.707023,-1.594016,-1.287644,2.513134,3.220051,0.239197,-2.190438,-0.428796,1.727113,-0.152558,1.336613,-0.1061
0,-0.88961,-1.016429,-1.84263,-1.095533,-0.338391,1.415717,1.865231,-1.275087,-1.577693,0.344669,0.40745,0.545569,2.9074,0.550592
0,-1.273832,-1.720834,1.031496,0.168882,0.079732,-0.196505,-0.205295,-2.027207,0.392383,0.073454,-1.450875,-0.156325,3.63943,1.644241
0,-0.992572,-2.564615,2.863453,0.477765,-0.553103,-3.344358,-3.410906,-0.360992,2.878521,0.723868,-0.067176,-0.354714,2.690177,2.015906
0,-1.060376,-2.79565,0.51669,-0.917234,-0.93858,-4.373971,-5.504033,1.841374,4.438007,2.279588,3.221307,1.067909,1.233652,0.991316
0,-0.605839,-1.293922,-2.519412,-2.009628,-1.337869,-1.909178,-4.78456,2.064876,3.994772,3.125879,3.964637,1.619129,0.089777,-0.398661
0,2.072409,2.319768,-1.209795,-0.563148,-2.272054,0.029507,-2.997805,0.934813,1.339124,2.117612,1.526212,-0.386105,-1.994561,-0.915979
0,4.802139,5.260442,2.781838,2.181649,-1.828818,-0.681177,-2.268287,0.713823,-2.068643,-0.249242,-0.94988,-1.980749,-4.912634,-0.799205
0,3.501311,4.1015,3.51889,2.901122,1.07921,-1.095533,-1.570159,1.498589,-3.711,-1.848908,-2.126401,-0.324579,-5.132368,-0.791672
0,-0.868265,0.168882,0.109867,1.067909,3.394583,0.03453,0.890866,1.568904,-2.577171,-0.976249,-3.041752,2.007117,-1.054097,-0.722612
0,-3.166059,-1.874021,-2.510623,-0.54808,2.457886,-0.089777,3.906878,0.570682,-0.241708,0.974993,-3.238885,1.266298,2.811973,-0.318301
0,-2.034741,-0.997594,-1.846397,-0.462698,0.559381,-1.592761,4.837296,-0.240452,1.223607,0.944858,-1.305222,-0.915979,1.985771,-0.153814
0,-0.826829,-0.408706,-0.614629,-0.249242,0.318301,-0.767815,3.481221,-0.512923,1.13948,-1.165848,1.424507,-0.479021,-0.893377,-0.442608
0,-0.692477,-1.069165,-0.625929,-0.882077,-0.180182,2.234385,1.823796,-1.129435,-0.039552,-2.235641,2.095011,1.792405,-0.815529,-0.273098
0,0.484044,-0.383594,-0.131213,-0.887099,-2.547036,2.7065,0.952392,-2.111334,-1.120646,-0.962437,0.666109,1.537513,1.175893,0.622162
0,2.095011,1.759759,1.153292,0.328346,-3.375748,0.382338,0.334624,-2.318512,-0.573193,0.460187,-0.54808,-1.666843,1.035263,0.932302
0,0.961181,1.754736,0.505389,0.664854,-0.273098,0.55687,-0.570682,-1.477243,1.324057,0.589516,-0.619651,-3.425973,-0.063409,0.07471
0,-1.880299,-1.123157,-2.035996,-0.904678,2.482999,3.918179,-1.624151,-0.747725,1.612851,0.545569,-0.113634,-1.395627,1.614106,-0.34718
0,-1.749714,-2.648741,-2.130168,-1.823796,0.851942,4.225807,-2.560848,-0.976249,-1.221096,0.614629,0.951136,1.488544,4.119079,0.860731
0,1.307734,-0.664854,1.629174,0.000628,-1.463431,-0.762792,-3.230096,-1.575182,-3.585438,-0.4966,2.240663,1.784871,2.624885,2.189183
0,2.030974,1.17966,4.28231,2.231874,0.368526,-4.847341,-3.434763,-1.241186,-1.326568,-1.892855,2.20425,0.15507,-1.386838,1.676888
0,-0.893377,-0.291933,1.906667,1.444597,3.14848,-3.631896,-2.859686,0.946114,3.299155,-0.664854,0.644764,-0.605839,-2.299678,-0.141258
0,-2.528201,-2.578426,-2.263264,-1.439574,1.185938,-1.054097,-1.077954,4.618817,4.416662,2.840852,-0.334624,-0.008162,-0.28691,-1.491055
0,-0.504134,-2.009628,-3.102022,-2.519412,-3.060587,-1.386838,1.865231,7.49671,1.566392,4.504556,-0.293188,-0.078477,-0.442608,-2.035996
0,1.224862,0.575704,-0.983782,-0.629696,-2.719056,-2.192949,4.508322,6.714456,-0.200272,2.510623,-1.695722,-1.645497,-3.1083,-2.358692
0,0.141258,2.255731,0.404939,1.58146,1.725857,-0.145025,4.712989,2.044786,0.705034,-0.485299,-4.466887,-2.542013,-3.792616,-2.141469
0,-0.366015,2.76677,0.378571,1.921734,3.173593,2.471698,2.236896,-3.223818,0.298211,-2.235641,-3.964637,-0.652297,-1.959403,-0.846919
0,2.035996,3.12839,0.850686,1.012662,-0.44763,2.192949,-0.520457,-5.800361,-2.839596,-3.344358,1.503611,2.549547,-1.158314,0.835619
0,3.580415,2.39385,1.778593,0.273098,-3.363192,0.392383,-1.356703,-5.590671,-4.509578,-3.875487,5.839285,3.609295,-1.020196,1.848908
0,0.9097,-0.229152,1.337869,0.01444,-1.452131,0.064665,-0.710056,-4.291099,-2.542013,-2.274565,3.20875,1.817518,2.010884,2.133935
0,-2.598516,-2.230618,-0.394894,0.038297,2.147747,0.555614,-0.283143,-2.700222,-0.701267,0.928535,-2.823273,-0.176415,6.232296,2.002094
0,-2.236896,-1.077954,-1.424507,0.23543,2.816995,0.000628,-0.511667,-1.071676,-1.514912,2.535735,-4.293611,-0.673643,5.917134,1.3002
0,0.251753,0.824318,-1.0993,0.037041,0.821807,-0.18646,-0.661087,-0.083499,-1.550069,1.242441,-0.249242,-0.784138,1.285132,0.151303
0,-0.063409,-0.844408,-0.784138,-1.222351,-0.654809,2.216806,-0.338391,0.671132,1.954381,-0.544314,3.118345,-1.236163,-1.494822,-0.779115
0,-2.860942,-4.907611,-1.369259,-2.870987,-0.60835,5.257931,0.259287,3.071887,5.509056,-0.462698,2.200483,-0.826829,-0.887099,-1.502356
0,-3.242652,-5.438741,-1.946847,-3.097,-0.651042,4.540969,0.806739,6.926657,5.264209,1.084232,-0.318301,0.377315,-1.713301,-2.590983
0,0.118657,-0.723868,-1.180916,-1.233652,-1.832585,-0.772837,0.711312,8.223717,3.341847,2.628651,-1.192216,0.015695,-4.88501,-3.218795
0,3.1083,3.787594,0.907189,1.185938,-3.171082,-6.976882,-0.80925,3.849119,2.961392,3.53898,-0.531757,-2.169093,-4.321234,-1.359214
0,2.980227,3.776293,2.756725,2.390083,-3.099511,-10.501422,-3.770015,-3.635663,1.827563,3.613062,0.653553,-2.56587,2.623629,2.950091
0,1.970704,2.187927,2.832063,2.464165,-1.164592,-10.520256,-6.606472,-8.596638,-3.3092,2.550803,2.128913,0.7088,9.06122,6.293822
0,2.250708,3.06812,1.355447,2.431518,1.835096,-6.729523,-6.484677,-8.159681,-8.828929,0.204039,2.557081,3.939524,7.280743,5.279276
0,1.764781,3.93199,-0.053364,2.066131,4.538457,1.714556,-1.184682,-3.385793,-7.975104,-3.311712,0.023229,2.966415,-1.347914,0.253008
0,-1.573926,0.354714,-0.558125,0.34718,5.524123,12.475265,7.713934,2.84713,-1.082977,-7.017062,-4.151725,-0.787905,-8.973326,-5.117301
0,-4.882499,-4.954069,-0.745214,-1.974471,4.046252,18.134368,13.953135,6.665487,4.316212,-8.494933,-5.60825,-3.040497,-10.291732,-7.125045
0,-3.938269,-5.144924,-0.834363,-2.444075,1.074187,12.975003,11.951669,4.872454,3.580415,-5.954803,-2.710267,-2.685155,-6.03014,-4.712989
